ttm,spxclose,r,q,strike
10,1137.14,0.64711499,2.079293,475
10,1137.14,0.64711499,2.079293,400
45,1137.14,1.104396,2.079293,450
45,1137.14,1.104396,2.079293,475
45,1137.14,1.104396,2.079293,400
73,1137.14,0.97237402,2.079293,450
73,1137.14,0.97237402,2.079293,475
73,1137.14,0.97237402,2.079293,400
101,1137.14,0.84753102,2.079293,450
101,1137.14,0.84753102,2.079293,400
164,1137.14,0.68572301,2.079293,400
255,1137.14,0.57482398,2.079293,450
255,1137.14,0.57482398,2.079293,400
346,1137.14,0.51559901,2.079293,450
346,1137.14,0.51559901,2.079293,475
346,1137.14,0.51559901,2.079293,425
346,1137.14,0.51559901,2.079293,400
528,1137.14,0.43307599,2.079293,1700
528,1137.14,0.43307599,2.079293,1650
528,1137.14,0.43307599,2.079293,1800
528,1137.14,0.43307599,2.079293,1550
528,1137.14,0.43307599,2.079293,1600
528,1137.14,0.43307599,2.079293,1500
710,1137.14,0.398054,2.079293,1700
710,1137.14,0.398054,2.079293,1800
710,1137.14,0.398054,2.079293,2000
710,1137.14,0.398054,2.079293,1900
710,1137.14,0.398054,2.079293,1600
710,1137.14,0.398054,2.079293,1500
528,1137.14,0.43307599,2.079293,1700
528,1137.14,0.43307599,2.079293,1650
528,1137.14,0.43307599,2.079293,1800
528,1137.14,0.43307599,2.079293,1550
528,1137.14,0.43307599,2.079293,1600
528,1137.14,0.43307599,2.079293,1500
710,1137.14,0.398054,2.079293,1700
710,1137.14,0.398054,2.079293,1800
710,1137.14,0.398054,2.079293,2000
710,1137.14,0.398054,2.079293,1900
710,1137.14,0.398054,2.079293,1600
710,1137.14,0.398054,2.079293,1500
1,1141.6899,0.121832,2.078438,1050
1,1141.6899,0.121832,2.078438,1100
1,1141.6899,0.121832,2.078438,1150
1,1141.6899,0.121832,2.078438,1200
1,1141.6899,0.121832,2.078438,1250
1,1141.6899,0.121832,2.078438,1130
1,1141.6899,0.121832,2.078438,1140
1,1141.6899,0.121832,2.078438,1225
1,1141.6899,0.121832,2.078438,950
1,1141.6899,0.121832,2.078438,1000
1,1141.6899,0.121832,2.078438,975
1,1141.6899,0.121832,2.078438,1025
1,1141.6899,0.121832,2.078438,1075
1,1141.6899,0.121832,2.078438,1125
1,1141.6899,0.121832,2.078438,1175
1,1141.6899,0.121832,2.078438,925
1,1141.6899,0.121832,2.078438,1050
1,1141.6899,0.121832,2.078438,1100
1,1141.6899,0.121832,2.078438,1150
1,1141.6899,0.121832,2.078438,1200
1,1141.6899,0.121832,2.078438,1250
1,1141.6899,0.121832,2.078438,1130
1,1141.6899,0.121832,2.078438,1140
1,1141.6899,0.121832,2.078438,1225
1,1141.6899,0.121832,2.078438,950
1,1141.6899,0.121832,2.078438,1000
1,1141.6899,0.121832,2.078438,975
1,1141.6899,0.121832,2.078438,1025
1,1141.6899,0.121832,2.078438,1075
1,1141.6899,0.121832,2.078438,1125
1,1141.6899,0.121832,2.078438,1175
1,1141.6899,0.121832,2.078438,925
83,1141.6899,0.26775101,2.078438,1050
83,1141.6899,0.26775101,2.078438,900
83,1141.6899,0.26775101,2.078438,950
83,1141.6899,0.26775101,2.078438,1000
174,1141.6899,0.31796899,2.078438,1050
174,1141.6899,0.31796899,2.078438,900
174,1141.6899,0.31796899,2.078438,950
174,1141.6899,0.31796899,2.078438,1000
266,1141.6899,0.46122101,2.078438,1050
266,1141.6899,0.46122101,2.078438,900
266,1141.6899,0.46122101,2.078438,950
266,1141.6899,0.46122101,2.078438,1000
358,1141.6899,0.549375,2.078438,1050
358,1141.6899,0.549375,2.078438,900
358,1141.6899,0.549375,2.078438,950
358,1141.6899,0.549375,2.078438,1000
83,1141.6899,0.26775101,2.078438,1050
83,1141.6899,0.26775101,2.078438,900
83,1141.6899,0.26775101,2.078438,950
83,1141.6899,0.26775101,2.078438,1000
174,1141.6899,0.31796899,2.078438,1050
174,1141.6899,0.31796899,2.078438,900
174,1141.6899,0.31796899,2.078438,950
174,1141.6899,0.31796899,2.078438,1000
266,1141.6899,0.46122101,2.078438,1050
266,1141.6899,0.46122101,2.078438,900
266,1141.6899,0.46122101,2.078438,950
266,1141.6899,0.46122101,2.078438,1000
358,1141.6899,0.549375,2.078438,1050
358,1141.6899,0.549375,2.078438,900
358,1141.6899,0.549375,2.078438,950
358,1141.6899,0.549375,2.078438,1000
83,1141.6899,0.26775101,2.078438,500
83,1141.6899,0.26775101,2.078438,550
83,1141.6899,0.26775101,2.078438,600
83,1141.6899,0.26775101,2.078438,650
174,1141.6899,0.31796899,2.078438,500
174,1141.6899,0.31796899,2.078438,550
174,1141.6899,0.31796899,2.078438,600
174,1141.6899,0.31796899,2.078438,650
266,1141.6899,0.46122101,2.078438,500
266,1141.6899,0.46122101,2.078438,550
266,1141.6899,0.46122101,2.078438,600
266,1141.6899,0.46122101,2.078438,650
358,1141.6899,0.549375,2.078438,500
358,1141.6899,0.549375,2.078438,550
358,1141.6899,0.549375,2.078438,600
358,1141.6899,0.549375,2.078438,650
83,1141.6899,0.26775101,2.078438,500
83,1141.6899,0.26775101,2.078438,550
83,1141.6899,0.26775101,2.078438,600
83,1141.6899,0.26775101,2.078438,650
174,1141.6899,0.31796899,2.078438,500
174,1141.6899,0.31796899,2.078438,550
174,1141.6899,0.31796899,2.078438,600
174,1141.6899,0.31796899,2.078438,650
266,1141.6899,0.46122101,2.078438,500
266,1141.6899,0.46122101,2.078438,550
266,1141.6899,0.46122101,2.078438,600
266,1141.6899,0.46122101,2.078438,650
358,1141.6899,0.549375,2.078438,500
358,1141.6899,0.549375,2.078438,550
358,1141.6899,0.549375,2.078438,600
358,1141.6899,0.549375,2.078438,650
83,1141.6899,0.26775101,2.078438,700
83,1141.6899,0.26775101,2.078438,750
83,1141.6899,0.26775101,2.078438,800
83,1141.6899,0.26775101,2.078438,850
174,1141.6899,0.31796899,2.078438,700
174,1141.6899,0.31796899,2.078438,750
174,1141.6899,0.31796899,2.078438,800
174,1141.6899,0.31796899,2.078438,850
266,1141.6899,0.46122101,2.078438,700
266,1141.6899,0.46122101,2.078438,750
266,1141.6899,0.46122101,2.078438,800
266,1141.6899,0.46122101,2.078438,850
358,1141.6899,0.549375,2.078438,700
358,1141.6899,0.549375,2.078438,750
358,1141.6899,0.549375,2.078438,800
358,1141.6899,0.549375,2.078438,850
83,1141.6899,0.26775101,2.078438,700
83,1141.6899,0.26775101,2.078438,750
83,1141.6899,0.26775101,2.078438,800
83,1141.6899,0.26775101,2.078438,850
174,1141.6899,0.31796899,2.078438,700
174,1141.6899,0.31796899,2.078438,750
174,1141.6899,0.31796899,2.078438,800
174,1141.6899,0.31796899,2.078438,850
266,1141.6899,0.46122101,2.078438,700
266,1141.6899,0.46122101,2.078438,750
266,1141.6899,0.46122101,2.078438,800
266,1141.6899,0.46122101,2.078438,850
358,1141.6899,0.549375,2.078438,700
358,1141.6899,0.549375,2.078438,750
358,1141.6899,0.549375,2.078438,800
358,1141.6899,0.549375,2.078438,850
83,1141.6899,0.26775101,2.078438,1350
83,1141.6899,0.26775101,2.078438,1300
174,1141.6899,0.31796899,2.078438,1350
174,1141.6899,0.31796899,2.078438,1300
266,1141.6899,0.46122101,2.078438,1350
266,1141.6899,0.46122101,2.078438,1300
358,1141.6899,0.549375,2.078438,1350
358,1141.6899,0.549375,2.078438,1300
83,1141.6899,0.26775101,2.078438,1350
83,1141.6899,0.26775101,2.078438,1300
174,1141.6899,0.31796899,2.078438,1350
174,1141.6899,0.31796899,2.078438,1300
266,1141.6899,0.46122101,2.078438,1350
266,1141.6899,0.46122101,2.078438,1300
358,1141.6899,0.549375,2.078438,1350
358,1141.6899,0.549375,2.078438,1300
358,1141.6899,0.549375,2.078438,1600
358,1141.6899,0.549375,2.078438,1600
83,1141.6899,0.26775101,2.078438,1450
83,1141.6899,0.26775101,2.078438,1400
174,1141.6899,0.31796899,2.078438,1450
174,1141.6899,0.31796899,2.078438,1400
266,1141.6899,0.46122101,2.078438,1450
266,1141.6899,0.46122101,2.078438,1400
358,1141.6899,0.549375,2.078438,1450
358,1141.6899,0.549375,2.078438,1400
83,1141.6899,0.26775101,2.078438,1450
83,1141.6899,0.26775101,2.078438,1400
174,1141.6899,0.31796899,2.078438,1450
174,1141.6899,0.31796899,2.078438,1400
266,1141.6899,0.46122101,2.078438,1450
266,1141.6899,0.46122101,2.078438,1400
358,1141.6899,0.549375,2.078438,1450
358,1141.6899,0.549375,2.078438,1400
163,1141.6899,0.360425,2.078438,1650
163,1141.6899,0.360425,2.078438,1600
345,1141.6899,0.60572797,2.078438,1600
163,1141.6899,0.360425,2.078438,1650
163,1141.6899,0.360425,2.078438,1600
345,1141.6899,0.60572797,2.078438,1600
1080,1141.6899,2.0154951,2.078438,700
1080,1141.6899,2.0154951,2.078438,600
1080,1141.6899,2.0154951,2.078438,975
1080,1141.6899,2.0154951,2.078438,950
1080,1141.6899,2.0154951,2.078438,500
1080,1141.6899,2.0154951,2.078438,550
1080,1141.6899,2.0154951,2.078438,800
1080,1141.6899,2.0154951,2.078438,650
1080,1141.6899,2.0154951,2.078438,750
1080,1141.6899,2.0154951,2.078438,850
1080,1141.6899,2.0154951,2.078438,825
1080,1141.6899,2.0154951,2.078438,900
1080,1141.6899,2.0154951,2.078438,875
1080,1141.6899,2.0154951,2.078438,925
1080,1141.6899,2.0154951,2.078438,700
1080,1141.6899,2.0154951,2.078438,600
1080,1141.6899,2.0154951,2.078438,975
1080,1141.6899,2.0154951,2.078438,950
1080,1141.6899,2.0154951,2.078438,500
1080,1141.6899,2.0154951,2.078438,550
1080,1141.6899,2.0154951,2.078438,800
1080,1141.6899,2.0154951,2.078438,650
1080,1141.6899,2.0154951,2.078438,750
1080,1141.6899,2.0154951,2.078438,850
1080,1141.6899,2.0154951,2.078438,825
1080,1141.6899,2.0154951,2.078438,900
1080,1141.6899,2.0154951,2.078438,875
1080,1141.6899,2.0154951,2.078438,925
9,1141.6899,0.214359,2.078438,1005
9,1141.6899,0.214359,2.078438,1010
9,1141.6899,0.214359,2.078438,1015
9,1141.6899,0.214359,2.078438,1020
9,1141.6899,0.214359,2.078438,1025
9,1141.6899,0.214359,2.078438,1030
9,1141.6899,0.214359,2.078438,1035
9,1141.6899,0.214359,2.078438,1040
9,1141.6899,0.214359,2.078438,1045
9,1141.6899,0.214359,2.078438,1050
9,1141.6899,0.214359,2.078438,1055
9,1141.6899,0.214359,2.078438,1060
9,1141.6899,0.214359,2.078438,1065
9,1141.6899,0.214359,2.078438,1070
9,1141.6899,0.214359,2.078438,1075
9,1141.6899,0.214359,2.078438,1080
9,1141.6899,0.214359,2.078438,1085
9,1141.6899,0.214359,2.078438,1090
9,1141.6899,0.214359,2.078438,1095
9,1141.6899,0.214359,2.078438,1000
44,1141.6899,0.25064701,2.078438,1005
44,1141.6899,0.25064701,2.078438,1010
44,1141.6899,0.25064701,2.078438,1015
44,1141.6899,0.25064701,2.078438,1020
44,1141.6899,0.25064701,2.078438,1025
44,1141.6899,0.25064701,2.078438,1030
44,1141.6899,0.25064701,2.078438,1035
44,1141.6899,0.25064701,2.078438,1040
44,1141.6899,0.25064701,2.078438,1045
44,1141.6899,0.25064701,2.078438,1050
44,1141.6899,0.25064701,2.078438,1055
44,1141.6899,0.25064701,2.078438,1060
44,1141.6899,0.25064701,2.078438,1065
44,1141.6899,0.25064701,2.078438,1070
44,1141.6899,0.25064701,2.078438,1075
44,1141.6899,0.25064701,2.078438,1080
44,1141.6899,0.25064701,2.078438,1085
44,1141.6899,0.25064701,2.078438,1090
44,1141.6899,0.25064701,2.078438,1095
44,1141.6899,0.25064701,2.078438,1000
72,1141.6899,0.271447,2.078438,1005
72,1141.6899,0.271447,2.078438,1010
72,1141.6899,0.271447,2.078438,1015
72,1141.6899,0.271447,2.078438,1020
72,1141.6899,0.271447,2.078438,1025
72,1141.6899,0.271447,2.078438,1030
72,1141.6899,0.271447,2.078438,1035
72,1141.6899,0.271447,2.078438,1040
72,1141.6899,0.271447,2.078438,1045
72,1141.6899,0.271447,2.078438,1050
72,1141.6899,0.271447,2.078438,1055
72,1141.6899,0.271447,2.078438,1060
72,1141.6899,0.271447,2.078438,1065
72,1141.6899,0.271447,2.078438,1070
72,1141.6899,0.271447,2.078438,1075
72,1141.6899,0.271447,2.078438,1080
72,1141.6899,0.271447,2.078438,1085
72,1141.6899,0.271447,2.078438,1090
72,1141.6899,0.271447,2.078438,1095
72,1141.6899,0.271447,2.078438,1000
100,1141.6899,0.270504,2.078438,1025
100,1141.6899,0.270504,2.078438,1050
100,1141.6899,0.270504,2.078438,1075
100,1141.6899,0.270504,2.078438,1000
163,1141.6899,0.360425,2.078438,1025
163,1141.6899,0.360425,2.078438,1050
163,1141.6899,0.360425,2.078438,1075
163,1141.6899,0.360425,2.078438,1000
254,1141.6899,0.45814401,2.078438,1025
254,1141.6899,0.45814401,2.078438,1050
254,1141.6899,0.45814401,2.078438,1075
254,1141.6899,0.45814401,2.078438,1090
254,1141.6899,0.45814401,2.078438,1000
345,1141.6899,0.60572797,2.078438,1025
345,1141.6899,0.60572797,2.078438,1030
345,1141.6899,0.60572797,2.078438,1035
345,1141.6899,0.60572797,2.078438,1040
345,1141.6899,0.60572797,2.078438,1045
345,1141.6899,0.60572797,2.078438,1050
345,1141.6899,0.60572797,2.078438,1075
345,1141.6899,0.60572797,2.078438,1000
9,1141.6899,0.214359,2.078438,1005
9,1141.6899,0.214359,2.078438,1010
9,1141.6899,0.214359,2.078438,1015
9,1141.6899,0.214359,2.078438,1020
9,1141.6899,0.214359,2.078438,1025
9,1141.6899,0.214359,2.078438,1030
9,1141.6899,0.214359,2.078438,1035
9,1141.6899,0.214359,2.078438,1040
9,1141.6899,0.214359,2.078438,1045
9,1141.6899,0.214359,2.078438,1050
9,1141.6899,0.214359,2.078438,1055
9,1141.6899,0.214359,2.078438,1060
9,1141.6899,0.214359,2.078438,1065
9,1141.6899,0.214359,2.078438,1070
9,1141.6899,0.214359,2.078438,1075
9,1141.6899,0.214359,2.078438,1080
9,1141.6899,0.214359,2.078438,1085
9,1141.6899,0.214359,2.078438,1090
9,1141.6899,0.214359,2.078438,1095
9,1141.6899,0.214359,2.078438,1000
44,1141.6899,0.25064701,2.078438,1005
44,1141.6899,0.25064701,2.078438,1010
44,1141.6899,0.25064701,2.078438,1015
44,1141.6899,0.25064701,2.078438,1020
44,1141.6899,0.25064701,2.078438,1025
44,1141.6899,0.25064701,2.078438,1030
44,1141.6899,0.25064701,2.078438,1035
44,1141.6899,0.25064701,2.078438,1040
44,1141.6899,0.25064701,2.078438,1045
44,1141.6899,0.25064701,2.078438,1050
44,1141.6899,0.25064701,2.078438,1055
44,1141.6899,0.25064701,2.078438,1060
44,1141.6899,0.25064701,2.078438,1065
44,1141.6899,0.25064701,2.078438,1070
44,1141.6899,0.25064701,2.078438,1075
44,1141.6899,0.25064701,2.078438,1080
44,1141.6899,0.25064701,2.078438,1085
44,1141.6899,0.25064701,2.078438,1090
44,1141.6899,0.25064701,2.078438,1095
44,1141.6899,0.25064701,2.078438,1000
72,1141.6899,0.271447,2.078438,1005
72,1141.6899,0.271447,2.078438,1010
72,1141.6899,0.271447,2.078438,1015
72,1141.6899,0.271447,2.078438,1020
72,1141.6899,0.271447,2.078438,1025
72,1141.6899,0.271447,2.078438,1030
72,1141.6899,0.271447,2.078438,1035
72,1141.6899,0.271447,2.078438,1040
72,1141.6899,0.271447,2.078438,1045
72,1141.6899,0.271447,2.078438,1050
72,1141.6899,0.271447,2.078438,1055
72,1141.6899,0.271447,2.078438,1060
72,1141.6899,0.271447,2.078438,1065
72,1141.6899,0.271447,2.078438,1070
72,1141.6899,0.271447,2.078438,1075
72,1141.6899,0.271447,2.078438,1080
72,1141.6899,0.271447,2.078438,1085
72,1141.6899,0.271447,2.078438,1090
72,1141.6899,0.271447,2.078438,1095
72,1141.6899,0.271447,2.078438,1000
100,1141.6899,0.270504,2.078438,1025
100,1141.6899,0.270504,2.078438,1050
100,1141.6899,0.270504,2.078438,1075
100,1141.6899,0.270504,2.078438,1000
163,1141.6899,0.360425,2.078438,1025
163,1141.6899,0.360425,2.078438,1050
163,1141.6899,0.360425,2.078438,1075
163,1141.6899,0.360425,2.078438,1000
254,1141.6899,0.45814401,2.078438,1025
254,1141.6899,0.45814401,2.078438,1050
254,1141.6899,0.45814401,2.078438,1075
254,1141.6899,0.45814401,2.078438,1090
254,1141.6899,0.45814401,2.078438,1000
345,1141.6899,0.60572797,2.078438,1025
345,1141.6899,0.60572797,2.078438,1030
345,1141.6899,0.60572797,2.078438,1035
345,1141.6899,0.60572797,2.078438,1040
345,1141.6899,0.60572797,2.078438,1045
345,1141.6899,0.60572797,2.078438,1050
345,1141.6899,0.60572797,2.078438,1075
345,1141.6899,0.60572797,2.078438,1000
9,1141.6899,0.214359,2.078438,1105
9,1141.6899,0.214359,2.078438,1110
9,1141.6899,0.214359,2.078438,1115
9,1141.6899,0.214359,2.078438,1120
9,1141.6899,0.214359,2.078438,1125
9,1141.6899,0.214359,2.078438,1130
9,1141.6899,0.214359,2.078438,1135
9,1141.6899,0.214359,2.078438,1140
9,1141.6899,0.214359,2.078438,1145
9,1141.6899,0.214359,2.078438,1150
9,1141.6899,0.214359,2.078438,1155
9,1141.6899,0.214359,2.078438,1160
9,1141.6899,0.214359,2.078438,1165
9,1141.6899,0.214359,2.078438,1170
9,1141.6899,0.214359,2.078438,1175
9,1141.6899,0.214359,2.078438,1180
9,1141.6899,0.214359,2.078438,1185
9,1141.6899,0.214359,2.078438,1190
9,1141.6899,0.214359,2.078438,1195
9,1141.6899,0.214359,2.078438,1100
44,1141.6899,0.25064701,2.078438,1105
44,1141.6899,0.25064701,2.078438,1110
44,1141.6899,0.25064701,2.078438,1115
44,1141.6899,0.25064701,2.078438,1120
44,1141.6899,0.25064701,2.078438,1125
44,1141.6899,0.25064701,2.078438,1130
44,1141.6899,0.25064701,2.078438,1135
44,1141.6899,0.25064701,2.078438,1140
44,1141.6899,0.25064701,2.078438,1145
44,1141.6899,0.25064701,2.078438,1150
44,1141.6899,0.25064701,2.078438,1155
44,1141.6899,0.25064701,2.078438,1160
44,1141.6899,0.25064701,2.078438,1165
44,1141.6899,0.25064701,2.078438,1170
44,1141.6899,0.25064701,2.078438,1175
44,1141.6899,0.25064701,2.078438,1180
44,1141.6899,0.25064701,2.078438,1185
44,1141.6899,0.25064701,2.078438,1190
44,1141.6899,0.25064701,2.078438,1195
44,1141.6899,0.25064701,2.078438,1100
72,1141.6899,0.271447,2.078438,1105
72,1141.6899,0.271447,2.078438,1110
72,1141.6899,0.271447,2.078438,1115
72,1141.6899,0.271447,2.078438,1120
72,1141.6899,0.271447,2.078438,1125
72,1141.6899,0.271447,2.078438,1130
72,1141.6899,0.271447,2.078438,1135
72,1141.6899,0.271447,2.078438,1140
72,1141.6899,0.271447,2.078438,1145
72,1141.6899,0.271447,2.078438,1150
72,1141.6899,0.271447,2.078438,1155
72,1141.6899,0.271447,2.078438,1160
72,1141.6899,0.271447,2.078438,1165
72,1141.6899,0.271447,2.078438,1170
72,1141.6899,0.271447,2.078438,1175
72,1141.6899,0.271447,2.078438,1180
72,1141.6899,0.271447,2.078438,1185
72,1141.6899,0.271447,2.078438,1190
72,1141.6899,0.271447,2.078438,1195
72,1141.6899,0.271447,2.078438,1100
100,1141.6899,0.270504,2.078438,1125
100,1141.6899,0.270504,2.078438,1150
100,1141.6899,0.270504,2.078438,1160
100,1141.6899,0.270504,2.078438,1165
100,1141.6899,0.270504,2.078438,1170
100,1141.6899,0.270504,2.078438,1175
100,1141.6899,0.270504,2.078438,1180
100,1141.6899,0.270504,2.078438,1185
100,1141.6899,0.270504,2.078438,1190
100,1141.6899,0.270504,2.078438,1100
163,1141.6899,0.360425,2.078438,1125
163,1141.6899,0.360425,2.078438,1130
163,1141.6899,0.360425,2.078438,1150
163,1141.6899,0.360425,2.078438,1160
163,1141.6899,0.360425,2.078438,1170
163,1141.6899,0.360425,2.078438,1175
163,1141.6899,0.360425,2.078438,1180
163,1141.6899,0.360425,2.078438,1190
163,1141.6899,0.360425,2.078438,1100
254,1141.6899,0.45814401,2.078438,1125
254,1141.6899,0.45814401,2.078438,1150
254,1141.6899,0.45814401,2.078438,1175
254,1141.6899,0.45814401,2.078438,1100
345,1141.6899,0.60572797,2.078438,1125
345,1141.6899,0.60572797,2.078438,1150
345,1141.6899,0.60572797,2.078438,1175
345,1141.6899,0.60572797,2.078438,1100
9,1141.6899,0.214359,2.078438,1105
9,1141.6899,0.214359,2.078438,1110
9,1141.6899,0.214359,2.078438,1115
9,1141.6899,0.214359,2.078438,1120
9,1141.6899,0.214359,2.078438,1125
9,1141.6899,0.214359,2.078438,1130
9,1141.6899,0.214359,2.078438,1135
9,1141.6899,0.214359,2.078438,1140
9,1141.6899,0.214359,2.078438,1145
9,1141.6899,0.214359,2.078438,1150
9,1141.6899,0.214359,2.078438,1155
9,1141.6899,0.214359,2.078438,1160
9,1141.6899,0.214359,2.078438,1165
9,1141.6899,0.214359,2.078438,1170
9,1141.6899,0.214359,2.078438,1175
9,1141.6899,0.214359,2.078438,1180
9,1141.6899,0.214359,2.078438,1185
9,1141.6899,0.214359,2.078438,1190
9,1141.6899,0.214359,2.078438,1195
9,1141.6899,0.214359,2.078438,1100
44,1141.6899,0.25064701,2.078438,1105
44,1141.6899,0.25064701,2.078438,1110
44,1141.6899,0.25064701,2.078438,1115
44,1141.6899,0.25064701,2.078438,1120
44,1141.6899,0.25064701,2.078438,1125
44,1141.6899,0.25064701,2.078438,1130
44,1141.6899,0.25064701,2.078438,1135
44,1141.6899,0.25064701,2.078438,1140
44,1141.6899,0.25064701,2.078438,1145
44,1141.6899,0.25064701,2.078438,1150
44,1141.6899,0.25064701,2.078438,1155
44,1141.6899,0.25064701,2.078438,1160
44,1141.6899,0.25064701,2.078438,1165
44,1141.6899,0.25064701,2.078438,1170
44,1141.6899,0.25064701,2.078438,1175
44,1141.6899,0.25064701,2.078438,1180
44,1141.6899,0.25064701,2.078438,1185
44,1141.6899,0.25064701,2.078438,1190
44,1141.6899,0.25064701,2.078438,1195
44,1141.6899,0.25064701,2.078438,1100
72,1141.6899,0.271447,2.078438,1105
72,1141.6899,0.271447,2.078438,1110
72,1141.6899,0.271447,2.078438,1115
72,1141.6899,0.271447,2.078438,1120
72,1141.6899,0.271447,2.078438,1125
72,1141.6899,0.271447,2.078438,1130
72,1141.6899,0.271447,2.078438,1135
72,1141.6899,0.271447,2.078438,1140
72,1141.6899,0.271447,2.078438,1145
72,1141.6899,0.271447,2.078438,1150
72,1141.6899,0.271447,2.078438,1155
72,1141.6899,0.271447,2.078438,1160
72,1141.6899,0.271447,2.078438,1165
72,1141.6899,0.271447,2.078438,1170
72,1141.6899,0.271447,2.078438,1175
72,1141.6899,0.271447,2.078438,1180
72,1141.6899,0.271447,2.078438,1185
72,1141.6899,0.271447,2.078438,1190
72,1141.6899,0.271447,2.078438,1195
72,1141.6899,0.271447,2.078438,1100
100,1141.6899,0.270504,2.078438,1125
100,1141.6899,0.270504,2.078438,1150
100,1141.6899,0.270504,2.078438,1160
100,1141.6899,0.270504,2.078438,1165
100,1141.6899,0.270504,2.078438,1170
100,1141.6899,0.270504,2.078438,1175
100,1141.6899,0.270504,2.078438,1180
100,1141.6899,0.270504,2.078438,1185
100,1141.6899,0.270504,2.078438,1190
100,1141.6899,0.270504,2.078438,1100
163,1141.6899,0.360425,2.078438,1125
163,1141.6899,0.360425,2.078438,1130
163,1141.6899,0.360425,2.078438,1150
163,1141.6899,0.360425,2.078438,1160
163,1141.6899,0.360425,2.078438,1170
163,1141.6899,0.360425,2.078438,1175
163,1141.6899,0.360425,2.078438,1180
163,1141.6899,0.360425,2.078438,1190
163,1141.6899,0.360425,2.078438,1100
254,1141.6899,0.45814401,2.078438,1125
254,1141.6899,0.45814401,2.078438,1150
254,1141.6899,0.45814401,2.078438,1175
254,1141.6899,0.45814401,2.078438,1100
345,1141.6899,0.60572797,2.078438,1125
345,1141.6899,0.60572797,2.078438,1150
345,1141.6899,0.60572797,2.078438,1175
345,1141.6899,0.60572797,2.078438,1100
9,1141.6899,0.214359,2.078438,350
9,1141.6899,0.214359,2.078438,300
44,1141.6899,0.25064701,2.078438,350
44,1141.6899,0.25064701,2.078438,300
72,1141.6899,0.271447,2.078438,250
72,1141.6899,0.271447,2.078438,200
72,1141.6899,0.271447,2.078438,350
72,1141.6899,0.271447,2.078438,300
163,1141.6899,0.360425,2.078438,200
163,1141.6899,0.360425,2.078438,300
254,1141.6899,0.45814401,2.078438,250
254,1141.6899,0.45814401,2.078438,200
254,1141.6899,0.45814401,2.078438,350
254,1141.6899,0.45814401,2.078438,300
345,1141.6899,0.60572797,2.078438,250
345,1141.6899,0.60572797,2.078438,200
345,1141.6899,0.60572797,2.078438,100
345,1141.6899,0.60572797,2.078438,350
345,1141.6899,0.60572797,2.078438,325
345,1141.6899,0.60572797,2.078438,300
9,1141.6899,0.214359,2.078438,350
9,1141.6899,0.214359,2.078438,300
44,1141.6899,0.25064701,2.078438,350
44,1141.6899,0.25064701,2.078438,300
72,1141.6899,0.271447,2.078438,250
72,1141.6899,0.271447,2.078438,200
72,1141.6899,0.271447,2.078438,350
72,1141.6899,0.271447,2.078438,300
163,1141.6899,0.360425,2.078438,200
163,1141.6899,0.360425,2.078438,300
254,1141.6899,0.45814401,2.078438,250
254,1141.6899,0.45814401,2.078438,200
254,1141.6899,0.45814401,2.078438,350
254,1141.6899,0.45814401,2.078438,300
345,1141.6899,0.60572797,2.078438,250
345,1141.6899,0.60572797,2.078438,200
345,1141.6899,0.60572797,2.078438,100
345,1141.6899,0.60572797,2.078438,350
345,1141.6899,0.60572797,2.078438,325
345,1141.6899,0.60572797,2.078438,300
9,1141.6899,0.214359,2.078438,805
9,1141.6899,0.214359,2.078438,810
9,1141.6899,0.214359,2.078438,815
9,1141.6899,0.214359,2.078438,820
9,1141.6899,0.214359,2.078438,825
9,1141.6899,0.214359,2.078438,830
9,1141.6899,0.214359,2.078438,835
9,1141.6899,0.214359,2.078438,840
9,1141.6899,0.214359,2.078438,845
9,1141.6899,0.214359,2.078438,850
9,1141.6899,0.214359,2.078438,855
9,1141.6899,0.214359,2.078438,860
9,1141.6899,0.214359,2.078438,865
9,1141.6899,0.214359,2.078438,870
9,1141.6899,0.214359,2.078438,875
9,1141.6899,0.214359,2.078438,880
9,1141.6899,0.214359,2.078438,885
9,1141.6899,0.214359,2.078438,890
9,1141.6899,0.214359,2.078438,895
9,1141.6899,0.214359,2.078438,800
44,1141.6899,0.25064701,2.078438,805
44,1141.6899,0.25064701,2.078438,810
44,1141.6899,0.25064701,2.078438,815
44,1141.6899,0.25064701,2.078438,820
44,1141.6899,0.25064701,2.078438,825
44,1141.6899,0.25064701,2.078438,830
44,1141.6899,0.25064701,2.078438,835
44,1141.6899,0.25064701,2.078438,840
44,1141.6899,0.25064701,2.078438,845
44,1141.6899,0.25064701,2.078438,850
44,1141.6899,0.25064701,2.078438,855
44,1141.6899,0.25064701,2.078438,860
44,1141.6899,0.25064701,2.078438,865
44,1141.6899,0.25064701,2.078438,870
44,1141.6899,0.25064701,2.078438,875
44,1141.6899,0.25064701,2.078438,880
44,1141.6899,0.25064701,2.078438,885
44,1141.6899,0.25064701,2.078438,890
44,1141.6899,0.25064701,2.078438,895
44,1141.6899,0.25064701,2.078438,800
72,1141.6899,0.271447,2.078438,810
72,1141.6899,0.271447,2.078438,820
72,1141.6899,0.271447,2.078438,825
72,1141.6899,0.271447,2.078438,830
72,1141.6899,0.271447,2.078438,840
72,1141.6899,0.271447,2.078438,850
72,1141.6899,0.271447,2.078438,860
72,1141.6899,0.271447,2.078438,870
